,title,story,genre,genre_code
553,티벳에서의 7년,임신한 아내를 뒤로한 채 히말라야의 최고봉 중의 하나인 낭가 빠르바트로의 원정을 떠난 오스트리아의 유명 산악인 하인리히 하러Heinrich Harrer 브래드 피트 분 강인함과 냉철함 그리고 이기적인 성격의 하인리히는 혹한의 산정에서 몇번이나 죽을 고비를 넘기지만 이것은 그의 험난하고 기나긴 여행의 시작에 불과했다 제2차 세계대전의 발발 영국군 포로수용소 생활 그리고 죽음을 건 탈출 귀향을 위해 다시 한번 선택할 수 밖에 없었던 히말라야에서의 사투 그리고 티벳의 라사라는 금단의 도시에 이르기까지의 여정  어느날 낯선땅 티벳의 이방인이 된 하인리히 티벳의 모든 국민에게 추앙받는 종교적 영적 지도자인 13세 어린 나이의 달라이 라마Dalai Lama aged 14 Jamyang Wang Chuck 분를 만나면서 그의 인생은 바뀐다 그리고 달라이 라마에게 서방 세계의 문명을 가르쳐주며 우정을 나누게 된다 그후 험청난 정치적 격변의 시기에 처한 티벳에서 7년의 세월을 보내게 되는데  하인리히는 달라이 라마와의 만남을 통해 영적인 성숙을 경험하게 된다 하러는 자신이 원하는 모든 것을 가졌었지만 그것이 얼마나 무의미 한지 깨닫지 못했다 자신의 모든 것을 잃고 달라이 라마를 만나 자기 스스로를 존중하는 마음을 얻을 수 있었다 어린 달라이 라마가 자신에게 끼친 영향이 얼마나 큰지 깨닫고 그가 자신의 진정한 스승이었음을 알게 된다 그러나 평온했던 영혼의 나라 티벳에서 중국 인민 해방군이 진격해 오면서 모든 것이 변하게 된다  {중국의 점령 이후 백만의 티벳인이 죽었고 6천 여곳의 사원Monasterles이 파괴됐다 1959년 인도로 피신한 달라이 라마는 아직도 중국과의 평화적인 해결책을 찾고 있다 달라이 라마는 1989년에 노벨 평화상을 수상했고 지금도 하러와는 절친한 친구다},드라마,0
554,팀 버튼의 크리스마스 악몽,영화가 시작되면 이상하고 기묘한 노래에 의해 할로윈타운으로 인도된다 이 괴상한 마을은 사람들을 놀라게 하는 신선한 방법을 연구하는 연례 행사에 열중하고 있다 이 마을의 지도자 잭 스켈링튼Jack SkellingtonSung 대니 엘프먼 목소리 분은 전해내려오는 방법들에 싫증을 느끼고 뭔가 새로은 방법 찾기에 골몰한다  어느날 숲을 지나 크리스마스타운에 간 잭은 기쁨에 가득차 크리스마스를 준비하는 사람들을 발견한다 이를 본 잭은 산타를 납치해 크리스마스의 주인이 될 계획을 세운다 잭은 수염과 붉은 옷을 입고 세마리의 순록이 이끄는 스키를 타고 내려와 할로윈 주민들을 풀어 마을을 공포 분위기로 만든다 쭈그러진 머리나 트리를 게걸스럽게 먹는 뱀 등등 일대 소동이 벌어진다 산타가 할로윈의 악마 부기 우기에 의해 먹히려는 순간 잭은 마음을 바꿔 산타를 구하고 원래의 크리스마스를 돌려준다,판타지,10
555,맨 온 파이어,{남미Latin America에서는 한 시간에 한 건 꼴로 유괴사건이 발생한다 그들 중 70는 살아 돌아오지 못한다}  세계 각지에서 수 많은 죽음을 집행했던 전 CIA 전문 암살 요원 존 크리시덴젤 워싱턴 암울한 과거로 인해 알코올에 의지하며 정처 없이 떠돌던 그는 오랜 친구이자 동지인 레이번크리스토퍼 월켄 분의 권유로 마지못해 멕시코 시티에서 보디가드로 일하게 된다  크리시가 맡은 임무는 멕시코인 사업가 사뮤엘마크 앤서니 분의 아홉 살짜리 딸 피타다코타 패닝를 보호하는 것 세상을 향해 단단히 벽을 쌓고 살던 크리시에게 이 무한한 호기심과 생기로 똘똘뭉친 소녀 피타는 닫혀 있던 그의 마음의 문을 여는 열쇠가 되어 준다 처음엔 귀찮도록 질문을 해대는 소녀의 관심과 배려를 달가워하지 않던 크리시였지만 점차 아이의 진심에 동화되고 결국 그는 오랫동안 잊고 지냈던 웃음을 되찾는다  하지만 피타를 통해 행복을 느끼면서 새 출발을 꿈꾸던 크리시의 희망은 오래가지 못한다  어느날 피타를 기다리던 크리시는 수상한 사내들이 몰려오는 장면을 목격하고 그녀를 지키기 위해 사력을 다하지만 결국 총격을 받고 쓰러진다 치명적인 부상에서 가까스로 의식을 회복한 크리시에게 전해진 소식은 유괴된 피타가 결국은 살해당하고 말았다는 것 피타를 지키지 못했다는 죄책감과 이로 인해 절망과 분노가 극에 달한 크리시는 자신의 목숨을 걸고서라도 반드시 납치범들을 찾아내어 모조리 없애버리겠다고 다짐한다  이제 이 고독한 보디가드는 유괴를 둘러싼 멕시코의 거대 범죄 조직에 맞서 그들 뒤에 숨겨진 진실들을 하나씩 밝혀내며 가장 잔인한 복수를 감행한다,액션,3
556,글러브,최다 연승 최다 탈삼진 3년 연속 MVP 한마디로 대한민국 프로야구 최고의 간판투수 였던 김상남 음주폭행에 야구배트까지 휘둘러 징계위원회에 회부되고 잠깐 이미지 관리나 하라는 매니저의 손에 이끌려 청각장애 야구부 충주성심학교 임시 코치직을 맡게 된다 야구부 전체 정원 10명 더욱이 아이들의 실력은 정상인 중학교 야구부와 맞붙어서도 가까스로 이기는 실력 듣지 못해 공 떨어지는 위치도 못 찾고 말 못해 팀 플레이도 안 되는 이 야구부의 목표는 전국대회 첫 출전 상남의 등장에 그 꿈에 한 발짝 더 가까이 왔다고 생각하는 아이들과 선생님들에게 상남은 여전히 글쎄 안 된다니까를 외친다 그 누구보다 전국대회 출전에 부정적이었던 상남은 아무도 믿어주지도 않고 자기가 친 홈런 소리조차 듣지 못하지만 글러브만 끼면 치고 달리며 행복해하는 아이들을 보며 묘한 울컥함을 느끼고 급기야 또 한번 대형사고를 치고 마는데,드라마,0
557,더 데이,JYJ 세 멤버의 평범한 일상과 꿈 우정 행복 등의 진솔한 삶을 녹여낸 이야기,다큐멘터리,2
558,짱구는 못말려 극장판: 초시공! 태풍을 부르는 나의 신부,약혼녀 다미에게 5살의 나를 데려와줘 라는 말을 남기고 돌이 되어버린 어른 짱구 한편 별안간 나타난 다미에게 이끌려 네오시티로 향한 짱구와 친구들은 갑자기 나타난 노처녀 신부군단의 습격으로 다미와 헤어지고 마는데,애니메이션,5
559,극장판 도라에몽:진구의 남극 꽁꽁 대모험,더위를 피해 남극으로 놀러 간 도라에몽과 친구들은 얼음에 묻혀있던 신기한 팔찌를 발견한다팔찌가 묻힌 곳은 바로 10만년 전 남극그곳에서 도라에몽과 친구들은 수수께끼를 찾는 소녀 카라와 햣코이 박사를 만나고 지구가 꽁꽁 얼어버릴 위기에 처했다는 사실을 알게 되는데,애니메이션,5
560,탑건,해군 최신 전투기 F14기를 모는 젊은 조종사 매버릭 대위톰 크루즈는 최고의 실력을 자부하는 파일럿으로 최정예 전투기 조종사를 양성하는 탑건 훈련학교에 입학하게 된다 그리고 그곳에서 생도들의 교육을 담당하는 항공물리학 전문가 찰리켈리 맥길리스와 사랑에 빠진다 그러나 비행 훈련 도중 매버릭이 몰던 전투기가 제트 기류에 빠지면서 엔진 고장을 일으키고 이때 함께 탈출을 시도하던 파트너 구즈가 목숨을 잃게 된다 의문의 사고로 돌아가신 전투기 조종사였던 아버지에 대한 상처를 이해한 유일한 친구 구즈의 죽음에 충격에 빠진 매버릭은 파일럿의 꿈도 연인과의 사랑도 모두 포기하려 하는데,드라마,0
561,타마코 러브 스토리,어려서부터 우사기야마 상점가 안 타마야떡집의 딸로 자라온 고 3 소녀 타마코는 자나 깨나 떡과 상점가 그리고 방과 후 서클 바통부에 대한 생각뿐이다 그러던 어느 날 이웃 사촌이자 오랜 시간을 함께 보낸 친한 친구 모치조가 타마코에게 좋아한다고 고백한다 갑작스러운 고백에 당황한 타마코는 그 자리를 황급히 피해버리고 그 날 후로 모치조와 어색한 사이가 되어 버린다 하지만 친구 미도리로부터 모치조가 도쿄의 대학에 진학하기 위해 떠난다는 사실을 알게 된 타마코는 지금까지 자신도 알지 못했던 모치조에 대한 마음을 깨닫게 되는데,애니메이션,5
562,코요테 어글리,21살의 바이올렛Violet Jersey Sanford 파이퍼 페라보 분은 빼어난 미모만큼이나 목소리가 아름답다 그녀의 꿈은 송라이터가 되는 것 아버지의 만류에도 불구하고 뉴욕으로 떠난 바이올렛은 자신이 만든 곡을 들고 음반사를 찾아다닌다 그러나 음반사의 반응은 냉담하기만 하다 용기를 잃어갈 무렵 바이올렛은 여러 명의 미녀들이 바텐더로 일하는 코요테 어글리란 이름의 바를 발견한다 마련해 온 돈이 바닥나고 앞날이 막막해진 바이올렛은 일자리를 찾아 코요테 어글리를 찾아간다 코요테 어글리의 주인 릴Lil 마리아 벨로 분은 바이올렛에게 오디션 기회를 준다 그러나 바텐더 경험이 없는 바이올렛은 손님들이 보는 앞에서 실수를 연발한다 노련한 바텐더 캐미Cammie 이자벨라 마이코 분와 레이첼Rachel 브리짓 모이나한 분의 현란한 쇼 앞에서 주눅이 들어버린 바이올렛은 코요테 어글리를 떠나려 한다 그러나 싸움에 휘말린 취객을 노련하게 다루는 바이올렛의 솜씨에 감탄한 릴은 바이올렛에게 바텐더 일자리를 맡긴다  송라이터의 꿈을 떨치지 못하는 바이올렛은 자신이 만든 노래를 직접 발표할 수 잇는 기회를 찾아 난선다 그러나 무대 공포증이 있는 그녀는 결정적인 순간마다 도망치듯 달아난다 그 무렵 바이올렛은 요리사인 케빈Kevin ODonnell 아담 가르시아 분을 만난다 순수한 마음씨의 케빈은 그녀에게 각별한 관심과 애정으로 용기를 심어준다 한편 코요테 어글리의 인기는 하늘을 찌를 듯 솟아오른다 경찰과 소방서 직원이 찾아와서 자제를 요청할 정도이다 한편 코요테 어글리의 규정을 어기고 업소에 남자 친구인 케빈을 불러들였다는 이유로 바이올렛은 릴로부터 크게 질타당한다 본개하여 코요테 어글리를 박차고 나온 바이올렛은 이제 모든 미련을 떨쳐버리고 오직 작곡가의 꿈을 향한 집념을 불태운다 케빈은 바이올렛에게 그녀가 만든 노래를 직접 불러볼 수 있는 곳을 소개해준다 그동안 무대에만 서면 떨려서 도망치곤 하던 바이올렛은 가수의 꿈을 이루지 못한 채 운명한 어머니의 아픈 기억을 떠올리며 무대에 올라서는데,코미디,11
563,10분,방송사 PD시험을 본 호찬백종환은 결과를 기다리며 곧 지방 이전할 공공기관 한국콘텐츠센터의 6개월 인턴사원으로 입사한다 정사원 못지않게 허드렛일은 물론 야근에 부서 주말등산까지 동행하여 성실성을 인정받는다 어느 날 갑작스런 TO로 직원채용공고가 나자 부장과 노조지부장의 부추김에 호찬도 응시를 한다 사무실 직원들은 이미 호찬의 채용을 당연시하고 호찬 역시 그 동안 정리해둔 PD시험준비 자료까지 여자친구에게 넘겨주면서 안정된 직장으로의 입성을 고대한다 옴마 그런데 이게 웬일 빽으로 엉뚱한 여직원이 입사한다 노조지부장은 노조차원에서 문제 삼겠다며 인수 인계를 말리고 다른 직원들도 낙하산인 신입에게 비협조적일 줄 알았으나 정규직과 비정규직의 차이가 이런 것이었던가 신입은 놀라운 친화력으로 사무실 분위기를 좌지우지하며 호찬이 한낱 인턴이었음을 뼈저리게 깨닫게 한다 설상가상 신입은 준비부족으로 부서의 중요한 프리젠테이션을 망쳐놓고 호찬에게 잘못을 돌리고 이 일로 사무실은 풍비박산이 난다 갑작스런 신입의 퇴사에 부장은 호찬에게 정규직을 제안하는데 단 10분 동안 운명을 결정해야 한다 슬픈데 완전 웃기고 남 얘긴데 폭풍공감 되는 바로 당신의 이야기가 지금 시작된다,드라마,0
564,토르: 라그나로크,죽음의 여신 헬라가 아스가르드를 침략하고세상은 모든 것의 종말 라그나로크의 위기에 처한다헬라에게 자신의 망치마저 파괴당한 토르는 어벤져스 동료인 헐크와도 피할 수 없는 대결을벌이면서 절체절명의 위기에 빠지게 되는데,액션,3
565,달콤한 인생,{어느 맑은 봄날 바람에 이리저리 휘날리는 나뭇가지를 바라보며 제자가 물었다 스승님 저것은 나뭇가지가 움직이는 겁니까 바람이 움직이는 겁니까 스승은 제자가 가리키는 것은 보지도 않은 채 웃으며 말했다 무릇 움직이는 것은 나뭇가지도 아니고 바람도 아니며 네 마음 뿐이다}  서울 하늘 한 켠 섬처럼 떠 있는 한 호텔의 스카이라운지 그 곳은 냉철하고 명민한 완벽주의자 선우의 작은 성이다 왜라고 묻지 않는 과묵한 의리 빈틈 없는 일 처리로 보스 강사장의 절대적 신뢰를 획득 스카이라운지의 경영을 책임지기까지 그는 꼬박 7년의 세월을 바쳤다 룰을 어긴 자는 이유를 막론하고 처단하는 냉혹한 보스 강사장 그런 그에게는 남들에게 말 못 할 비밀이 하나 있다 젊은 애인 희수의 존재가 바로 그것 그녀에게 딴 남자가 생긴 것 같다는 의혹을 가진 강사장은 선우에게 그녀를 감시 사실이면 처리하라고 명령한다  희수를 따라 다니기 시작한 지 3일째 희수와 남자 친구가 함께 있는 현장을 급습하는 선우 하지만 마지막 순간 그는 알 수 없는 망설임 끝에 그들을 놓아준다 그것이 모두를 위한 최선의 선택이라 믿으며 말이다 그러나 단 한 순간에 불과했던 이 선택으로 인해 선우는 어느 새 적이 되어 버린 조직 전체를 상대로 돌이킬 수 없는 전쟁을 시작하게 되는데  {어느 깊은 가을밤 잠에서 깨어난 제자가 울고 있었다 그 모습을 본 스승이 기이하게 여겨 제자에게 물었다 무서운 꿈을 꾸었느냐 아닙니다 슬픈 꿈을 꾸었느냐 아닙니다 달콤한 꿈을 꾸었습니다 그런데 왜 그리 슬피 우느냐 제자는 흐르는 눈물을 닦아내며 나지막히 말했다 그 꿈은 이루어질 수 없기 때문입니다},느와르,19
